#URI 1	Label 1	URI 2	Label 2	Confidence	Family votes	Families	System votes	Systems
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#MISCELLANEOUS-EQUIPMENT-TYPE-Paper	paper	http://www.cenitmio.es/ontologies/Device.owl#Paper	paper	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#School	school	http://e-response.org/ontology/2006/20060815/e_response_buildings#School	school	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#Diaphragm	diaphragm	http://www.cenitmio.es/ontologies/Device.owl#Diaphragm	diafragma	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#Sensor	sensor	http://www.cenitmio.es/ontologies/Device.owl#Sensor	sensor	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#Warehouse	warehouse	http://e-response.org/ontology/2006/20060815/e_response_buildings#Warehouse	warehouse	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#Farm	farm	http://e-response.org/ontology/2006/20060815/e_response_buildings#Farm	farm	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#Shed	shed	http://e-response.org/ontology/2006/20060815/e_response_buildings#Shed	shed	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#Country	country	http://www.cenitmio.es/ontologies/Country.owl#Country	country	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#Cable	cable	http://www.cenitmio.es/ontologies/Device.owl#Cable	cable	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#Building	building	http://e-response.org/ontology/2006/20060815/e_response_buildings#Building	building	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
http://vistology.com/ont/2006/JC3IEDM3.0/JC3IEDM.owl#House	house	http://e-response.org/ontology/2006/20060815/e_response_buildings#House	house	1.0	8	ALOD2Vec;AML;ATMatcher;BertMap;FineTOM;KGMatcher;LogMap;Matcha	13	ALOD2Vec;AML;ATMatcher;BertMap;BertMapLt;CySecBertMap;FineTOM;KGMatcher;LogMap;LogMapLLM;LogMapLt;Matcha;SecureBertMap
